id,degree,name
3841,14,MUNIPOOR
3843,14,"MUNROE, DAVID"
3846,14,"MUNSON, CLAUDIA"
3851,14,MURMUR/
3853,14,"MURPHY, JOBOA"
3873,14,N'GAMO
3909,14,NEDDA
3944,14,NIGHT FLYER
3968,14,NIMROD III
4079,14,ORINI
4162,14,"PARKS, JOE"
4195,14,"PELTINO, LT."
4286,14,"POGUE, BARTON"
4350,14,PRINCESS FEN [ATLANT
4352,14,PRINCESS PEARLA
4384,14,PROWLER III/RICK LAW
4482,14,RAGGADORR
4491,14,RAKKUS
4497,14,RAMA KALIPH
4556,14,RAVONNA LEXUS RENSLA
4567,14,RAZORBLADE/
4582,14,"REAVES, VERNON"
4615,14,REIKO
4620,14,"REISZ, RAY"
4625,14,REMORA
4645,14,"REYNOLDS, LINDY"
4646,14,RHAPSODY/RACHEL ARGO
4721,14,"RODRIGUEZ, DET. PHIL"
4729,14,ROK
4732,14,ROM CLONE
4768,14,"ROUSSEAU, ETIENNE"
4814,14,SAI/
4818,14,"SAINT, JOHNNY"
4837,14,"SANDERS, MAC"
4840,14,SANDMAN DOPPELGANGER
4947,14,SEA WITCH/BRIGIT O'H
4967,14,SENTRY II/BOB REYNOL
4998,14,SHADOW KING | MUTANT
5041,14,"SHAW, SAMARRA"
5177,14,SKYE
5185,14,SLASHER II
5187,14,SLAUGHTER II/CONSTAN
5240,14,SNAKESKIN II/
5291,14,SPEAR
5300,14,"SPENCER, TRACY"
5326,14,SPOOKY
5331,14,"SPRINGER, JERRY"
5359,14,"STACY, NANCY"
5379,14,STAR
5454,14,STONE
5489,14,"STRONG, MARTIN HENRY"
5496,14,"STROUGHTON, WILLIAM"
5554,14,SUPREME COMMANDER
5642,14,TAROOK
5672,14,TENDRIL/RIVER VERYS
5684,14,TERRAX
5710,14,THERMAL MAN
5835,14,TORQUE II
5851,14,TRASK
5861,14,TREMELO/
5983,14,VAGUE/
5990,14,VALTORR
6111,14,"WALKER, JILL"
6159,14,WATOOMB
6161,14,"WATSON, KEVIN"
6186,14,"WEISMAN, DR."
6194,14,WENDY
6272,14,WING
6352,14,X-MAN | MUTANT X-VER
6365,14,YANO
6410,14,ZANKOR/JAY STEVENSON
6422,14,ZEALOT/MOREAU
6458,14,FOROPULIST
74,13,ALANYA
77,13,ALBINO/DR. AUGUSTA S
166,13,ANUBIA
213,13,"ARLINGTON, DR. MARCU"
246,13,ASMODEUS
248,13,ASSAULT/
285,13,AVANDALIA
299,13,"AYALA, NESTOR"
319,13,"BAIRD, DR."
341,13,BANSHEE 2013
383,13,BATTERY/
388,13,BATWING/
492,13,BINARY | MUTANT X-VE
530,13,BLACK MARVEL/DAN LYO
551,13,"BLACK, RACHEL"
601,13,BLOKE/MICKEY TORK
631,13,BOBCAT/
634,13,BOGATYR/MIKULA GOLUB
637,13,BOLT/LAWRENCE EVANS
730,13,BROTHER VIRGIL
753,13,"BRYCE, ARCHER"
796,13,"BUSIEK, KURT"
802,13,BUZZARD
811,13,C.F.
817,13,CACTUS
821,13,CAESAR
845,13,CANCELLATOR
883,13,CAPTAIN WINGS/
918,13,"CARTER, BRAD"
937,13,CAT II
1085,13,CLOAK/TYRONE JOHNSON
1086,13,"CLOONEY, DR."
1098,13,COBWEB
1149,13,"CONOVER, HANNAH"
1150,13,"CONOVER, REV. WILLIA"
1160,13,"CONTRARES, ANASTASIA"
1176,13,CORAL
1209,13,CRANUS
1235,13,CRITIC
1263,13,CRUSHTACEAN
1295,13,CYCLOPS | MUTANT X-V
1312,13,D'WON
1317,13,DADDY WRONGLEGS
1320,13,DAGGER/TANDY BOWEN |
1335,13,"DANIELS, BRIE"
1373,13,"DAVID, PETER"
1379,13,DAY
1389,13,DEAD HEAD/
1390,13,DEAD RINGER/LOU
1391,13,DEADAIR
1429,13,"DEL HIERRO, BLANCA"
1531,13,"DIXON, GENERAL"
1610,13,DR. VOLKH/VLADIMIR O
1756,13,EQUINOX/TERRY SORENS
1774,13,ETUBAN
1839,13,"FEIFFER, DEPUTY BEAU"
1844,13,FENWAY
1854,13,FEUER
1926,13,"FLINT, LT."
1936,13,FLYING FOX
1949,13,"FONTREAUX, GUY"
2109,13,"GENUARDI, MR."
2121,13,GHOST GIRL/
2211,13,GRAVEMOSS
2234,13,GRESIG
2254,13,"GRIMM, SUE STORM EAR"
2284,13,GULLO
2298,13,"GYRICH, HENRY PETER "
2307,13,"HALBERG, DONALD"
2352,13,"HARKER, QUINCY"
2370,13,"HARRIS, MONROE"
2374,13,HARVEST II
2391,13,HAUS
2405,13,HAYDEN
2537,13,HOWLER II/ZED
2638,13,INFINITY
2641,13,INFOMORPH
2690,13,KAA
2742,13,KATOS
2754,13,KEKA' AKELUAK
2789,13,"KILLBREW, DR."
2798,13,"KIMBLE, DR."
2802,13,"KINCAID, MOSES"
2807,13,KING GEORGE VI
2818,13,KIRKEGAARD
2857,13,KOMODO
2901,13,KRUEL/VICTOR KRUELLE
2929,13,JACK O'DIAMONDS
2934,13,JACKAL II/WARREN
2985,13,JEKUAKKEKT
3002,13,JIKEKT
3062,13,JUNIPER
3094,13,LANDSCAPE/BRETT
3109,13,"LANSING, CHERYL"
3121,13,LEAD-IN
3185,13,LIGHTNING FIST
3194,13,LINAK
3238,13,LOCUST
3249,13,"LONGBOW, DESIREE"
3291,13,"LUMLEY, JUDY"
3432,13,"MANNING, DR."
3474,13,"MARTELL, SHIELD AGEN"
3517,13,MASTER MONARCH/
3554,13,"MCCABE, NINA"
3622,13,MEPHISITOID
3669,13,"MILLER, TRACE"
3756,13,MOONDARK
3783,13,MORNING STAR/ZVEZDA 
3784,13,MORPH
3785,13,MORPHEUS/ROBERT MARK
3800,13,MOUSE
3825,13,MR. TERMINEUS/AMODEU
3828,13,MS. FORTUNE/
3877,13,NAGALA
4002,13,NOVA II | MUTANT X-V
4013,13,NUMBER NINE
4039,13,OBLITERATOR II
4048,13,OGRE II
4082,13,ORPHAN II/GUY SMITH
4107,13,OVERRIDER/
4191,13,PIERSO [TRIONIAN]
4219,13,"PETROVITCH, DMITRI"
4230,13,PHAT/BILLY BOB REILL
4243,13,PICARO/FELIPE
4300,13,POPPA WHEELER
4303,13,PORGA
4313,13,"POWELL, AMY"
4333,13,"PRAZNIKI, VICTOR"
4336,13,PRESIDENT ITOES [TRI
4390,13,PSIMON
4431,13,QABIRI
4460,13,"QUINN, MIRANDA/M'RYN"
4461,13,"QUINN, MR."
4487,13,"RAINBOW, BECKY"
4532,13,RAPTOR II/PROFESSOR 
4543,13,RAT
4565,13,RAZOR WIRE/
4611,13,"REEVES, MAJOR"
4687,13,"RIORDAN, JIMMY"
4722,13,"ROEBERG, SEN."
4748,13,"ROSE, HENRIETTA"
4807,13,SABU
4815,13,SAINT ANNA
4820,13,SAKAA
4827,13,SAMHAIN
4830,13,SAMUELS
4848,13,SANTA CLAUS/NICK ST.
4880,13,"SAWYER, RYAN"
4886,13,"SCANLON, COMMANDER"
4891,13,SCARBO
4914,13,SCIMITAR
4954,13,SEEKER III
4974,13,SERAPH
5014,13,SHAMAN II
5070,13,SHIVER MAN
5086,13,SHRILL/
5124,13,SILVER SURFER | MUTA
5153,13,SISTER NIL
5184,13,SLASHER
5231,13,SMOKESCREAM/
5245,13,"SNIPES, DET."
5252,13,SNOWBLIND/
5292,13,SPECTRA/SELENA SLATE
5316,13,SPINNERET
5319,13,SPIRIT OF '76/WILLIA
5541,13,SUNSPOT/ROBERTO DACO
5567,13,SVYATOGOR/SASHA POKR
5570,13,SWEEPZWEAK
5592,13,T'KYLL ALABAR
5594,13,"TABESHAW, HARRY"
5610,13,"TAKIMOTO, RON"
5629,13,"TANNER, JACKO"
5660,13,TECHNOSPIKE
5766,13,THUNDERFIST/
5767,13,THUNDERHEAD/
5777,13,TIKUAK
5787,13,TIMESLOT
5818,13,TOMMY LIGHTNING/
5879,13,TRUMP/
5882,13,TRYKUR
5886,13,"TSUNG, MARCUS"
5891,13,TULAK
5917,13,"TYNE, ELIZABETH/JANI"
5936,13,ULTARNT
6023,13,VERITUS
6065,13,VISE/
6070,13,VIVISECTOR/MYLES ALF
6169,13,WAYFINDER
6234,13,WIDE LOAD ANNIE/ANNI
6247,13,WILD WHIP
6280,13,WIREHEAD
6294,13,WOLF SPIRIT/OWAYODAT
6395,13,YSSA
6406,13,"ZAMORA, PETE"
6444,13,ZOMBIE/SIMON GARTH
6467,13,MELONIE
45,12,"AGARN, CAPT."
68,12,AJAX II
150,12,ANOMALY III
170,12,APE MAN II/ROY MCVEY
178,12,"APPLEBAUM, PHANTASY"
218,12,ARMAGEDDON
238,12,ASBESTOS LADY
239,12,"ASH, BRANDY"
322,12,BALABAN/
432,12,BELIAL
458,12,"BERGLUND, GEN."
469,12,BERTRAM
504,12,BLACK AVENGER/JERRY 
621,12,BLUDGEON/
673,12,"BOYD, TWO-FISTED TOM"
675,12,"BRADDOCK, JAMES"
718,12,"BROGIN, BULL"
765,12,"BUKOWSKI, BUCK"
779,12,"BURKE, GWYNETH"
780,12,"BURKE, JACK"
781,12,"BURKE, JOB"
805,12,BYREL
943,12,CAT MAN III/
950,12,"CEAUSECU, IONEL"
987,12,"CHALMER, JUDGE"
1041,12,CHIRA
1067,12,CLARISSA
1107,12,"COHEN, IZZY"
1108,12,COGGER
1138,12,COMMANDER COURAGE/
1190,12,"CORTES, MARIA PILAR"
1203,12,"COWEN, ELAINE"
1213,12,CREED
1217,12,CRIME-BUSTER/
1230,12,CRIMSON DYNAMO IV/YU
1326,12,"DAKOR, YOGI"
1344,12,"DARE, JOHNNY"
1372,12,"DARROW, MARISSA II"
1374,12,DAVIDOFF
1378,12,"DAWSON, DICTIONARY"
1427,12,DEIMOS
1428,12,"DEKKER, GENERAL LYLE"
1432,12,"DELAZNY, CHARLES L."
1440,12,DELPHI II
1468,12,DESTRAK
1474,12,DEVASTATOR II/GREGOR
1489,12,"DEWITT, LUCIUS"
1537,12,"DOCKERY, RUPERT"
1652,12,"DUBOIS, HERVE"
1712,12,EL UNO
1728,12,ELO
1784,12,EXALT
1856,12,"FIDDLER, BARNEY"
1859,12,"FIELDS, MARJORIE"
1860,12,"FIELDS, PROF. WILLIA"
1861,12,"FIELDS, TODD"
1901,12,FIST/
1905,12,"FITZGERALD, MOLLY"
2002,12,FROSTBITE/DR. SLOANE
2013,12,"FURMAN, RICHARD"
2018,12,"FURY, NICK L.M.D."
2077,12,GARTH
2114,12,"GERASI, LESLIE"
2127,12,"GIDEON, CLAIRE"
2145,12,"GLAZER, FAST FREDDY"
2198,12,GRANDE DAME
2207,12,"GRANT, SILAS II"
2259,12,GRON
2275,12,GUARDIAN IV
2286,12,GUNSHIP/CARY ROUNTRE
2314,12,"HALFTREE, HORACE"
2315,12,"HALL, MORGAN"
2394,12,HAVEN/RADHA DASTOOR
2414,12,HEAT-RAY/
2491,12,"HOBBS, DET."
2518,12,"HONIKAWA, SHO"
2547,12,"HUGO, CAPTAIN EDVARD"
2643,12,INNARDS
2734,12,KARYGMAX
2738,12,KATANA/
2761,12,"KEMBLE, DR."
2780,12,KICKBACK/RICHARD
2816,12,KIRIGI
2817,12,KIRIN
2866,12,KOSHIMA
2869,12,KRAA
2886,12,KREE CAPTAIN AMERICA
2887,12,KREE GIANT MAN [KREE
2888,12,KREE IRON MAN [KREE]
2889,12,KREE SCARLET WITCH [
2951,12,JAKAL
2966,12,JARA
3108,12,"LANNING, DR."
3131,12,"LEE, LITTLE LARRY"
3133,12,"LEEBRE, VEEDA"
3162,12,"LEVESSEUR, LARENT"
3166,12,LEVIATHAN V
3200,12,"LIPTON, MILES"
3277,12,"LOWELL, DR."
3280,12,"LUBOWSKI, LUGWRENCH"
3281,12,LUCAS
3338,12,MADAME MASQUE V
3349,12,"MADDICKS, PROFESSOR "
3402,12,MALPRACTICE
3445,12,MARAUD
3508,12,MASTER ELO
3519,12,MASTER OM
3567,12,"MCGRILL, MARY"
3571,12,"MCKENZIE, LEON"
3581,12,"MCPHEE, LOUIE"
3630,12,"MERENGUES, SMOOTH MA"
3723,12,MOLE
3768,12,MOOT
3899,12,NAUDA
3938,12,"NICHOLS, TOM"
4027,12,"O'CONNOR, A.C. ACE"
4032,12,"O'HOOLIHAN, SERGIUS"
4066,12,OMERTA/
4089,12,"OSBORN, NORMAN"
4136,12,PAM
4143,12,PARADOX
4144,12,PARADOX II
4233,12,"PHILLIPS, HANDSOME H"
4238,12,PHOBOS
4271,12,PIXIE II/
4285,12,"PO, KIM"
4362,12,PRODIGY/
4421,12,PURSUER
4425,12,PYRE
4435,12,QUANTUM
4471,12,"RADCLIFFE, TODD"
4475,12,RADION
4485,12,RAI
4512,12,RAMROD
4536,12,RASPUTIN
4560,12,"RAYMOND, FRED"
4562,12,"RAYMOND, NORA JONES"
4608,12,REDWING II
4648,12,"RHODES, MR."
4679,12,RINGER II
4720,12,"RODRIGUEZ, DEBRA"
4739,12,"RON, DAN"
4749,12,"ROSE, JUSTICE"
4764,12,ROTWRAP
4780,12,"RUIZ, RHYTHM"
4808,12,"SABUKI, DR. SAM"
4834,12,SANCTION/AARON
4842,12,"SANDOVAL, DIEGO"
4870,12,SATHAN
4958,12,"SEGAR, OWEN"
4963,12,"SENREICH, GUNTHER"
5007,12,"SHAITAN, AL"
5056,12,"SHERIDAN, LEAH"
5137,12,"SINCLAIR, MORGAN"
5144,12,SIR BENEDICT
5239,12,SNAKEBITE/
5279,12,"SOUSA, PAUL"
5346,12,"ST. CROIX, LOUIS"
5397,12,"STARR, AARON"
5398,12,"STARR, JACQUELINE"
5427,12,STERN
5455,12,STONE II
5457,12,"STONE, JOHN"
5461,12,"STONE, NELSON"
5512,12,STYX/JACOB EICHORN
5562,12,"SUTTON, JOHN"
5589,12,SZARKUS
5674,12,TENELLE
5726,12,"THOMAS, DR. JOHN"
5747,12,"THORPE, GORDON"
5757,12,"THULE, GEN."
5771,12,"THURM, ETHAN"
5844,12,TRACKER
5884,12,"TSKAROV, GENERAL"
5961,12,UNIT
5975,12,URSULA
6002,12,"VANKIN, JONATHAN"
6043,12,"VIENNEAU, JACQUES"
6058,12,VIRAGO
6097,12,"VRIES, KALI"
6139,12,"WARKOVSKY, SEN."
6260,12,"WILLIAMS, MRS."
6321,12,"WOO, SONIA"
6356,12,XANDU
6357,12,XELOCKS [TRIONIAN]
6387,12,"YOUNG, KIM SUNG"
6394,12,YRIK
6448,12,ZORN
9,11,ABEL
86,11,ALIST
88,11,"ALLEN, TERRY"
90,11,ALPHA
225,11,"ARMSTRONG, ?"
244,11,ASHUR
249,11,ASTARTE
320,11,BAKER
351,11,BARKER
366,11,"BARRANCO, MARIA ESME"
372,11,"BARTLETT, STU"
434,11,BELLADONNA
448,11,"BENTLEY, MILES"
465,11,"BERNSTEIN, EMMA WEBS"
477,11,"BEYNON, DR. BRADLEY"
493,11,BIOHAZARD
542,11,BLACK TARANTULA/LAMU
549,11,"BLACK, CAL"
564,11,BLACKWULF
579,11,BLASTING CAP/
603,11,BLOOD SPIDER/
640,11,BOMBADIER/
654,11,BORAKU
655,11,BORROB
669,11,"BOWMAN, MAJ."
696,11,BRANSON
720,11,BROKER
726,11,BROTHER CAESAR
740,11,BROWSER
772,11,BULLSEYE | MUTANT X-
945,11,CATHERWOOD
952,11,"CELLANOS, MARCELLA"
990,11,"CHALMERS, MR."
1012,11,CHARLIE
1016,11,"CHASE, TREVOR"
1037,11,CHIMERA/ZUHN
1072,11,CLASH/
1075,11,"CLAYBORNE, REGINA"
1117,11,COLLECTIVE MAN II
1157,11,CONSUMPTION
1159,11,"CONTONI, PAUL"
1180,11,CORDITE
1210,11,"CRAWFORD, GEN."
1237,11,CRIX
1274,11,"CUSSLER, PHILLIP"
1275,11,"CUSSLER, PHILLIP JR."
1416,11,DEATHSHIELD/
1426,11,"DEGANN, KRIS"
1461,11,DESAK/DESAK STERIXIA
1500,11,"DIAMOND, CHUCKY"
1506,11,"DIBBS, LIONEL"
1512,11,"DIETZ, SUSAN"
1532,11,DIZZIE
1553,11,DOMINUS II
1574,11,DORREK II
1597,11,DR. PHOBOS
1603,11,DR. STRANGE DOPPELGA
1604,11,DR. STRANGE DOPPELGA
1674,11,"EARLE, CARYN"
1680,11,ECLECTA/
1723,11,ELECTRYON
1754,11,"EPURER, GISCARD"
1775,11,"ETZION, GENERAL"
1808,11,"FALK, DR. JENNIE"
1869,11,FIM
1880,11,FIREBRAND III/RICHAR
1916,11,FLARE/
1928,11,"FLORES, DAHLIA"
1930,11,"FLORES, SHANICE"
2020,11,FUSION/MARKLEY
2027,11,GADRIEL
2064,11,"GARCIA, REV."
2076,11,"GARRISON, DR."
2115,11,"GERASI, MARY ROSE"
2134,11,"GILBERTI, ROSE"
2138,11,GIRABOOR
2174,11,GOLDIELOCKS/
2186,11,GORILLA-MAN
2242,11,GRIEFSAVOR
2265,11,GROUNDHOG/SEAN BENAR
2289,11,"GUNTLY, DAVID"
2332,11,"HANCOCK, CALISTA"
2395,11,"HAVERSHAW, ANDREA"
2396,11,"HAVERSHAW, JASON"
2432,11,"HELLER, DR. JOSEPH"
2488,11,"HOARD, JOSH"
2511,11,"HOLKAR, DR. SHYAM"
2555,11,HUMAN ROBOT
2571,11,"HUNT, ROBERTA"
2576,11,"HUNTER, LANCE"
2591,11,HYNNIT
2607,11,ICON/DR. U'MBAYA A'K
2628,11,INAZUMA
2704,11,KALIN KARTH KITH
2709,11,KAMINARI
2747,11,"KAUR, BENAZIR"
2749,11,KAZE
2750,11,KEATON
2766,11,KERIVAK
2779,11,KHYBER/
2821,11,KITANG
2825,11,"KLEB, ROSA"
2839,11,KNIGHT ERRANT/MATSON
2853,11,KOJIRO
2897,11,KRONITT
2899,11,KROTOK
2905,11,KRUSH
2946,11,JAGATAR
2947,11,JAGGED BOW/
2991,11,"JERICHO, DUNCAN"
2992,11,"JERICHO, JUSTINA"
3007,11,JIOMO
3012,11,JOHNSON
3069,11,JUSUR
3074,11,L'KLEKK'TAK
3103,11,"LANGFORD, DR. DAVID"
3145,11,LEGS II/
3156,11,"LEOPOLD, ARCHER"
3186,11,LIGHTNINGBOLT II/RAN
3193,11,"LIN, PAULA"
3222,11,LOBO III
3244,11,"LOHAN, PETER"
3282,11,"LUCAS, JAMES"
3400,11,MALOVICK/
3457,11,MARISSA (OF GENE-TEC
3512,11,MASTER MAN II/ALEXAN
3516,11,MASTER MOLD III
3535,11,MASTON-DAR
3542,11,MAX II
3563,11,"MCDONNELL, OSCAR"
3574,11,"MCKENZIE, SCARLETT"
3598,11,"MEER, MAX"
3611,11,"MENDELSON, DR. MACK"
3645,11,MIBA
3660,11,MIESHO
3688,11,MINXI [INHUMAN]
3695,11,MISS ITCH/BLISS
3749,11,"MOOMJI, INDRIES"
3790,11,MOSES
3791,11,MOSH/GLENN
3798,11,MOTHER-OF-PAIN
3821,11,MR. SCRATCH II/BLISS
3834,11,"MULDOON, TEXAS JACK"
3855,11,"MURPHY, SEAN"
3858,11,MUSTANG/
3872,11,N'GAMI
3993,11,NOTE
3996,11,NOVA III/FRANKIE RAY
4014,11,NUMBER ONE FAN/PROF.
4020,11,NUWA
4034,11,"O'MEARA, KATHLEEN"
4058,11,OLIVIER
4094,11,"OSNICK, OLLIE"
4101,11,OUTLAW/NIGEL HIGGINS
4163,11,"PARKS, JUDITH"
4180,11,"PAYGE, REEVA"
4181,11,"PAYNE, EDWARD"
4182,11,"PAYNE, MICHAEL"
4183,11,PEACEKEEPER/JOSHUA
4186,11,"PEARSON, AUBREY"
4193,11,PELE II
4194,11,PELIALI
4201,11,PENNSU
4251,11,PILEDRIVER
4287,11,POISON/CECILIA CARDI
4356,11,PRINCESS ZANDA
4391,11,PSIREN
4428,11,PYRON/
4464,11,QUORUM/
4469,11,"RABIN, GRETTA"
4507,11,RAMON
4528,11,RAPIDO
4544,11,"RATLIFF, OFFICER LAR"
4553,11,"RAVEN, SABBATH II/EL"
4561,11,"RAYMOND, HENRY/ADAM "
4564,11,RAZOR/
4613,11,REI
4626,11,"RENKO, DR. IRENO"
4633,11,RETREAD
4667,11,"RIDGEWAY, DAWN"
4686,11,RINTRAH DOPPELGANGER
4774,11,RU
4788,11,RY'LOR
4793,11,"RYKER, GENERAL"
4816,11,SAINT ELMO
4838,11,"SANDHURST, VINCENT"
4926,11,"SCOTT, JAKE"
4955,11,SEER
4965,11,SENSO
4971,11,SENTRY 571
4993,11,"SHAARA, MR."
4994,11,"SHAARA, MRS."
4995,11,"SHAARA, SANJIT"
5023,11,"SHAPANDER, KARIMA"
5027,11,SHARK/
5052,11,SHELL/
5079,11,SHOT/
5097,11,SIEGE/JOHN KELLY
5101,11,SIGMAR
5157,11,SISTER SOPHIA
5163,11,SKEWER
5172,11,SKULL-JACKET
5198,11,"SLOAN, ANNA"
5210,11,SMART ALEC/ALEC THOR
5222,11,"SMITH, DR. ARMSTRONG"
5249,11,"SNOW, VICTORIA"
5253,11,"SOAP, DET."
5298,11,SPEEDFREEK/SHAPPE
5302,11,"SPETSBURO, GEN. YURI"
5365,11,STALKING FOX
5369,11,STAMPEDE/
5422,11,"STERIXIAN, ALMONNAS"
5423,11,"STERIXIAN, LOATIA"
5443,11,STINGER II/
5449,11,STITCH/
5508,11,"STYGE, REV."
5510,11,STYGLUT/
5511,11,STYRAK
5518,11,"SUEE, FAH LO"
5598,11,TAE
5612,11,"TAL, GENERAL"
5641,11,TARNOK-KOL
5662,11,TEI
5689,11,TERROR/LASLO PEVELY
5714,11,THERNON
5727,11,"THOMAS, DR. STAN"
5728,11,"THOMAS, IDA"
5759,11,THUMPER
5781,11,"TILTON, ROLAND R."
5798,11,TITHE COLLECTOR
5807,11,TOL-NOK
5808,11,TOLOC
5855,11,"TRASK, RAYMOND"
5869,11,TRIAX
5894,11,TUMBLER/JOHN ROBERT 
5926,11,TYRANT
6022,11,VENUS II
6082,11,VOLKHVY
6106,11,"WAGNER, ERNIE WHACK "
6122,11,"WALTERS, CHAP"
6180,11,WEED
6240,11,WILD BLOOD
6245,11,WILD ONE
6298,11,WOLFGANG
6323,11,"WOODS, MIRANDA"
6324,11,"WOODS, TIMOTHY"
6379,11,YGMLOSVORRAICH
6382,11,YLA
6386,11,"YOUNG, AGNES"
6389,11,"YOUNG, LOUISE"
6391,11,"YOUNG, MR."
6399,11,YURGE
6407,11,"ZANE, DONOVAN"
6426,11,"ZEITGEIST, NICOLA"
6428,11,"ZELIG, LON"
6443,11,ZOM
25,10,"ADAMS, CONGRESSMAN H"
34,10,ADRIA
40,10,AFTERLIFE
54,10,AGON
145,10,ANIMATOR II/
167,10,ANVIL/JOHNNY ANVIL
263,10,ATLAS III
264,10,ATOM SMASHER/
283,10,AUTOLYCUS
338,10,"BANNERJEE, DR."
382,10,BATTERING RAM
389,10,BAV-TEK
433,10,"BELL, HERBERT"
444,10,"BENNETT, DANNY"
445,10,"BENNETT, MITCH"
488,10,"BIGGERS, MELVIN"
515,10,BLACK HOLE/MORTON KI
587,10,"BLINK/FERGUSON, CLAR"
588,10,BLISS
657,10,"BOSCO, ELAINE"
660,10,"BOUDREAUX, BELLA DON"
663,10,BOUNCER
667,10,"BOWDEN, DENNIS"
683,10,BRAIN CELL/
711,10,"BRIGGS, AGENT"
786,10,BURNING PUDDLE
799,10,BUTTONS
818,10,CADAVER
852,10,CANE/
877,10,CAPTAIN POWER/DR. CH
892,10,"CARDINALE, CARLOS"
896,10,CARGO
901,10,"CARLTON, JAKE"
902,10,"CARLTON, LUCY"
988,10,"CHALMERS, CYNTHIA"
993,10,CHAMBLISS
1019,10,CHAUFFARD
1049,10,CHTYLOK
1055,10,CINDER/
1078,10,CLEARCUT/
1102,10,CODY
1134,10,COMBAT/
1181,10,"CORDOVA, JUAN"
1183,10,CORONA/DAGNY FORREST
1185,10,CORONER
1240,10,CROSS/
1252,10,"CROW, REV. JOSHUA"
1253,10,"CROWE, GERONIMO"
1294,10,CYCLOPS II
1305,10,"D'ALEXIS, AMBER"
1333,10,DANGOR
1334,10,DANIA
1395,10,DEADLY DORIS
1398,10,"DEAN, BETTY"
1433,10,"DELAZNY, DORIAN"
1455,10,"DENNAGER, MICHAEL"
1456,10,"DENNEHY, ROBERT"
1485,10,"DEVOOR, ALBERT"
1564,10,DOOMSDAY MAN II
1579,10,DR. ANGST/FLOYD MANG
1609,10,DR. VAULT
1626,10,DRAGONUS
1714,10,ELAMRON
1770,10,"ESTAVES, DR. ROSA"
1771,10,"ESTAVES, MARIE"
1785,10,EXALTED ONE
1848,10,"FERGUSON, ISABEL"
1868,10,"FILLMORE, SHERIFF DO"
1888,10,FIREFIST II/
1898,10,"FISHER, PROF. FRANCE"
1902,10,FITCH/
1915,10,FLAME II
1941,10,"FOGG, ARCHIMEDES ARC"
1955,10,FORD
1964,10,"FORRESTER, DR. CEDRI"
1968,10,"FORTUNATO, JAMES"
1969,10,"FORTUNATO, MARY"
1979,10,FRANKIE THE FISH
1983,10,FREDD
2025,10,GABRIEL III
2033,10,"GALANNAN, BILL"
2074,10,GAROTTE/
2116,10,"GERHARDT, JOSEPH HEI"
2137,10,GIN GENIE/BECKAH
2163,10,GOG II
2190,10,GORR
2193,10,"GOTTFRIED, WILLIS"
2225,10,"GREEN, LILA"
2241,10,GRID
2253,10,"GRIMM, PETUNIA PENNY"
2271,10,GRUX
2287,10,GUNTHAR
2324,10,HAMMER/LEROY JACKSON
2325,10,HAMMER II/
2346,10,HARDWIRE/
2355,10,HARMONY
2367,10,"HARRIS, BERNARD"
2379,10,HATCHET MAN/HACHIMAN
2393,10,HAV-ROGG
2404,10,"HAWLEY, PAMELA"
2417,10,"HECK, DON"
2440,10,"HELLSTROM, VICTORIA"
2495,10,HOBGOBLIN III/LEFTY 
2621,10,IMPACT/
2714,10,"KANE, SUGAR"
2715,10,KANGAROO/FRANK OLIVE
2725,10,"KARLSON, KAREN"
2763,10,"KENNEDY, LOUISE"
2767,10,KESTRUS
2791,10,"KILLDRAGON, HARMONY"
2850,10,KO-GAR
2861,10,KONO
2868,10,"KOWALSKI, TRISH"
2871,10,KRAGAR
2956,10,JAMEKA
2982,10,"JEFFERSON, DR."
2988,10,"JENKINS, WALTER"
3004,10,"JILLETE, RANDI"
3040,10,"JONES, WILLIAM"
3058,10,JUDGE KRAY-TOR
3065,10,JURIAS
3076,10,LA NUIT
3089,10,LANDA
3102,10,"LANG, TIMMY"
3110,10,"LAO-TSE, GEN."
3177,10,LIBRA III/
3195,10,"LINCOLN, WILLIAM WIL"
3201,10,"LIPTON, TRENTON III"
3369,10,MAGOG
3399,10,"MALONE, JULIUS"
3458,10,MARISTA
3473,10,"MARSHALL, GRANT"
3529,10,MASTERMIND V
3536,10,MATADOR/MANUEL ELOGA
3566,10,"MCGIVENEY, BULL"
3599,10,MEGA MAX/
3610,10,MEME
3635,10,MERRIAN
3640,10,METALSLASH/
3650,10,"MICO, RODOLFO"
3665,10,MILLENNIUM MONARCH
3673,10,MINDMELD/
3679,10,MINI MAX/
3698,10,MISS SACCHARINE
3704,10,MISTER CLEAN
3735,10,MONGU
3738,10,MONSTER FROM THE LOS
3807,10,MR. FEAR/ZOLTAN DRAG
3845,10,MUNSON
3926,10,NETTLES
3997,10,NOVA 0:0
4008,10,NUGENT
4021,10,"NYLES, JENNIFER"
4041,10,OCCULUS
4115,10,"OXNARD, PHIL"
4175,10,"PATTERSON, JACK"
4215,10,PET
4218,10,"PETRIE, JUDGE RICHAR"
4249,10,PIGSKIN/
4254,10,PILGRIMM
4257,10,"PINKERTON, PERCIVAL "
4276,10,PLASMA WRAITH
4277,10,PLAZM
4323,10,"POWER, DR. MAX"
4376,10,"PROSPERO, DR./HARPER"
4470,10,"RACAL, CONSTANTIN"
4524,10,"RANIER, MIKE"
4549,10,"RAVEN, HELEN"
4551,10,"RAVEN, MATTHEW"
